"Literal",Code
"sabbattisten",http://bit.ly/cedar#belief-170
"schotsche gemeente",http://bit.ly/cedar#belief-124
"schotsche kerk",http://bit.ly/cedar#belief-124
"schotse gemeente",http://bit.ly/cedar#belief-124
"society of friends",http://bit.ly/cedar#belief-87
"soefi beweging",http://bit.ly/cedar#belief-171
"soefi-beweging",http://bit.ly/cedar#belief-171
"spiritisten",http://bit.ly/cedar#belief-172
"spiritualisten",http://bit.ly/cedar#belief-173
"stadszending",http://bit.ly/cedar#belief-174
"swedenborg genootschap",http://bit.ly/cedar#belief-5
"swedenborgsch genootschap",http://bit.ly/cedar#belief-5
"tempelbouwers",http://bit.ly/cedar#belief-175
"theosophen",http://bit.ly/cedar#belief-176
"theosophische vereeniging",http://bit.ly/cedar#belief-176
"theosophische vereniging",http://bit.ly/cedar#belief-176
"tot een ander of tot geen kerkgenootschap behoorende, of onbekend",http://bit.ly/cedar#belief-143
"tot een ander of tot geen kerkgenootschap of gezindte behoorende, of onbekend",http://bit.ly/cedar#belief-143
"tot een andere kerk gezindte beh",http://bit.ly/cedar#belief-8
"tot eene andere kerk gezindte beh",http://bit.ly/cedar#belief-8
"tot geen kerk gez beh",http://bit.ly/cedar#belief-81
"tot geen kerkelijke gezindte beh",http://bit.ly/cedar#belief-81
"tot geen kerkgezbeh",http://bit.ly/cedar#belief-81
"unitarissen",http://bit.ly/cedar#belief-177
"valdese de piemonte",http://bit.ly/cedar#belief-178
"verbreiding der waarheid",http://bit.ly/cedar#belief-179
"vereenigd doopsgezinden",http://bit.ly/cedar#belief-51
"vereeniging "de nieuwe gedachte"",http://bit.ly/cedar#belief-180
"vereeniging de dageraad",http://bit.ly/cedar#belief-181
"vereeniging jeruel",http://bit.ly/cedar#belief-182
"vereeniging om christus geheel te volgen",http://bit.ly/cedar#belief-183
"vereeniging van geloovigen",http://bit.ly/cedar#belief-184
"vereeniging van vrij religieusen "de tempelhouders"",http://bit.ly/cedar#belief-185
"vereeniging vrije gedachten",http://bit.ly/cedar#belief-181
"vereniging "de nieuwe gedachte"",http://bit.ly/cedar#belief-180
"vereniging de dageraad",http://bit.ly/cedar#belief-181
"vereniging jeruel",http://bit.ly/cedar#belief-182
"vereniging om christus geheel te volgen",http://bit.ly/cedar#belief-183
"vereniging van gelovigen",http://bit.ly/cedar#belief-184
"vereniging van vrij religieusen "de tempelhouders"",http://bit.ly/cedar#belief-185
"vergadering "de volheid van christus"",http://bit.ly/cedar#belief-186
"vergadering der christenen",http://bit.ly/cedar#belief-46
"vergadering der gelovigen (darbisten)",http://bit.ly/cedar#belief-46
"vergadering van geloovigen op grondslag van matth 18:20a",http://bit.ly/cedar#belief-46
"vergadering van geloovigen op grondslag van matth 18:20a (darbisten)",http://bit.ly/cedar#belief-46
"vergadering van gelovigen",http://bit.ly/cedar#belief-46
"volgelingen van ds pauwe",http://bit.ly/cedar#belief-187
"vreemde (buitenlandse) godsdiensten",http://bit.ly/cedar#belief-155
"vreemde godsdiensten (buitenlands)",http://bit.ly/cedar#belief-155
"vrij christelijk geloof",http://bit.ly/cedar#belief-188
"vrij-evangelisch",http://bit.ly/cedar#belief-76
"vrij-katholiek",http://bit.ly/cedar#belief-195
"vrije baptisten gemeente bethel",http://bit.ly/cedar#belief-19
"vrije broeders",http://bit.ly/cedar#belief-189
"vrije christel gemeente (bond v)",http://bit.ly/cedar#belief-76
"vrije christelijke gem (bond van)",http://bit.ly/cedar#belief-76
"vrije christelijke gemeente",http://bit.ly/cedar#belief-76
"vrije evang zending gem",http://bit.ly/cedar#belief-126
"vrije evangel gemeente",http://bit.ly/cedar#belief-76
"vrije evangelische gemeente",http://bit.ly/cedar#belief-125
"vrije evangelische gemeenten",http://bit.ly/cedar#belief-76
"vrije evangelische zending gemeente",http://bit.ly/cedar#belief-126
"vrije evangelischen",http://bit.ly/cedar#belief-76
"vrije gemeente",http://bit.ly/cedar#belief-127
"vrije geref gemeente",http://bit.ly/cedar#belief-128
"vrije gereformeerde gemeente",http://bit.ly/cedar#belief-128
"vrije gereformeerden",http://bit.ly/cedar#belief-95
"vrije gereformeerden onder het kruis",http://bit.ly/cedar#belief-89
"vrije hervormde gemeente",http://bit.ly/cedar#belief-193
"vrije hervormden",http://bit.ly/cedar#belief-193
"vrije jeugdkerk",http://bit.ly/cedar#belief-194
"vrije katholieke kerk",http://bit.ly/cedar#belief-195
"vrije protestanten",http://bit.ly/cedar#belief-196
"vrije protestanten (verzamelterm)",http://bit.ly/cedar#belief-196
"vrije religieuse kring",http://bit.ly/cedar#belief-197
"vrije zending gem",http://bit.ly/cedar#belief-129
"vrije zending gemeente",http://bit.ly/cedar#belief-129
"vrije zendingsgemeente",http://bit.ly/cedar#belief-129
"vrijmetselaar",http://bit.ly/cedar#belief-199
"vrijzinnig apostolisch",http://bit.ly/cedar#belief-200
"vrijzinnig christelijke jongeren bond",http://bit.ly/cedar#belief-201
"vrijzinnig christelijke studenten bond",http://bit.ly/cedar#belief-202
"vrijzinnig godsdienstige vereeniging",http://bit.ly/cedar#belief-203
"vrijzinnig godsdienstige vereniging",http://bit.ly/cedar#belief-203
"vrijzinnig hervormd",http://bit.ly/cedar#belief-204
"vrijzinnig hervormde gemeente",http://bit.ly/cedar#belief-204
"vrijzinnig protestant",http://bit.ly/cedar#belief-205
"vrijzinnig religieuse gemeenschap",http://bit.ly/cedar#belief-206
"vrijzinnige jeugdkerk",http://bit.ly/cedar#belief-207
"waals hervormd",http://bit.ly/cedar#belief-79
"waals hervormden",http://bit.ly/cedar#belief-79
"waals-hervormd",http://bit.ly/cedar#belief-79
"waalsch hervormd",http://bit.ly/cedar#belief-79
"waalsch hervormden",http://bit.ly/cedar#belief-79
"waalsche hervormden",http://bit.ly/cedar#belief-79
"waldenzen",http://bit.ly/cedar#belief-208
"wasa gemeente",http://bit.ly/cedar#belief-209
"wederdoopers",http://bit.ly/cedar#belief-210
"wesleyaanen",http://bit.ly/cedar#belief-211
"wesleyanen",http://bit.ly/cedar#belief-211
"woodbrookers",http://bit.ly/cedar#belief-212
"wurtembergse kerk",http://bit.ly/cedar#belief-130
"zendingsgemeente",http://bit.ly/cedar#belief-129
"zevende dag adventisten",http://bit.ly/cedar#belief-1
"zevende dag baptisten",http://bit.ly/cedar#belief-213
"zevende-dags adventisten",http://bit.ly/cedar#belief-1
"zevende-dags-adventisten",http://bit.ly/cedar#belief-1
"zionisten",http://bit.ly/cedar#belief-214
"zonder kerkel gezindte",http://bit.ly/cedar#belief-81
"zweeds hervormd",http://bit.ly/cedar#belief-215
"zweedsch hervormd",http://bit.ly/cedar#belief-215
"zweedsche staatskerk",http://bit.ly/cedar#belief-216
"zweedse staatskerk",http://bit.ly/cedar#belief-216
"zwinglianen",http://bit.ly/cedar#belief-217
"zwitschersch protestanten",http://bit.ly/cedar#belief-62
"zwitsersch gereformeerd",http://bit.ly/cedar#belief-62
"Église de bruxelles",http://bit.ly/cedar#belief-57
"Église evangélique de bruxelles",http://bit.ly/cedar#belief-57
"Église indépendante",http://bit.ly/cedar#belief-59
"Église libre",http://bit.ly/cedar#belief-60
"Église libre suisse",http://bit.ly/cedar#belief-61
"Église national suisse",http://bit.ly/cedar#belief-62
"Église nationale",http://bit.ly/cedar#belief-62
"Église nationale de genève",http://bit.ly/cedar#belief-62
"Église nationale de suisse",http://bit.ly/cedar#belief-62
"Église nationale suisse",http://bit.ly/cedar#belief-62
"Église protest nationale",http://bit.ly/cedar#belief-62
"Église réformée de france",http://bit.ly/cedar#belief-63
"Église réformée de paris",http://bit.ly/cedar#belief-63
"Église vendoisee",http://bit.ly/cedar#belief-64
"Église Évangélique missionnair belge",http://bit.ly/cedar#belief-58
